Using Aspen-11
100000 shots
compilation time 1.3477368354797363
run time 3.0935487747192383


Results:
0
0
1
1
0
1
1
1
0
0
0
0
1
1
1
1
1
1
1
1
1
0
1
1
1
1
0
1
1
1
1
1
1
1
1
1
0
0
0
0
1
1
0
0
1
0
0
1
1
1
0
1
0
1
0
0
0
0
1
0
0
1
1
1
1
0
1
0
1
1
0
1
1
1
1
1
0
1
0
1
1
0
1
0
1
1
1
0
0
0
0
0
1
1
0
1
0
0
1
1
0
0
0
1
1
0
1
1
1
1
1
1
0
1
1
0
1
0
1
1
1
1
0
0
0
0
1
1
1
0
1
1
0
0
1
1
0
0
1
0
0
0
1
0
0
1
1
0
1
1
0
0
1
1
0
0
1
0
0
1
1
0
1
0
1
1
1
1
0
0
0
0
0
1
0
1
1
1
0
1
1
1
0
0
0
1
0
1
1
1
0
1
1
1
0
0
1
1
1
0
1
1
0
1
1
0
0
0
1
1
0
0
0
1
1
1
0
0
0
1
0
0
0
1
0
1
0
0
0
1
0
1
0
1
1
1
1
1
0
1
1
0
1
0
0
1
0
1
0
0
1
0
1
1
1
1
0
0
1
0
0
1
1
0
1
1
1
1
0
0
1
1
1
0
0
1
0
0
0
0
1
1
0
0
1
0
0
1
1
1
1
1
0
0
1
0
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
1
0
0
1
1
0
1
0
0
0
1
1
1
1
1
1
1
1
0
0
1
0
1
0
0
0
0
1
0
0
1
0
0
1
0
1
1
1
1
0
0
0
1
0
1
0
0
1
0
1
0
1
1
1
1
0
1
0
1
0
0
0
1
0
1
0
1
1
1
1
0
1
0
1
0
1
0
0
0
0
0
1
1
0
0
1
0
1
1
1
0
1
1
0
0
0
0
1
1
0
0
1
1
0
1
1
0
0
1
0
1
0
0
1
1
0
0
0
1
0
1
0
1
0
0
1
0
0
0
0
1
1
0
0
1
0
0
0
0
0
0
1
1
0
0
1
0
0
1
1
1
1
0
0
0
0
0
0
1
0
0
1
0
0
1
1
1
0
1
0
0
0
1
0
1
1
1
0
1
0
1
0
0
